user_id,date_week,requests_count,week_lifetime_number
635a3e2b,2022-07-11 00:00:00,2,7
635a3e2b,2022-07-18 00:00:00,,8
635a3e2b,2022-07-25 00:00:00,,9
635a3e2b,2022-08-01 00:00:00,2,10
635a3e2b,2022-08-08 00:00:00,3,11
635a3e2b,2022-08-15 00:00:00,2,12
635a3e2b,2022-08-22 00:00:00,1,13
635a3e2b,2022-08-29 00:00:00,1,14
635a3e2b,2022-09-05 00:00:00,4,15
635a3e2b,2022-09-12 00:00:00,3,16
635a3e2b,2022-09-19 00:00:00,1,17
635a3e2b,2022-09-26 00:00:00,1,18
637cb179,2022-06-06 00:00:00,1,1
637cb179,2022-06-13 00:00:00,2,2
637cb179,2022-06-20 00:00:00,,3
637cb179,2022-06-27 00:00:00,1,4
637cb179,2022-07-04 00:00:00,1,5
637cb179,2022-07-11 00:00:00,,6
637cb179,2022-07-18 00:00:00,,7
637cb179,2022-07-25 00:00:00,1,8
637cb179,2022-08-01 00:00:00,1,9
637cb179,2022-08-08 00:00:00,5,10
637cb179,2022-08-15 00:00:00,,11
637cb179,2022-08-22 00:00:00,1,12
637cb179,2022-08-29 00:00:00,1,13
637cb179,2022-09-05 00:00:00,1,14
637cb179,2022-09-12 00:00:00,,15
637cb179,2022-09-19 00:00:00,2,16
637cb179,2022-09-26 00:00:00,3,17
63b9f436,2022-06-27 00:00:00,1,1
63b9f436,2022-07-04 00:00:00,,2
63b9f436,2022-07-11 00:00:00,,3
63b9f436,2022-07-18 00:00:00,,4
63b9f436,2022-07-25 00:00:00,3,5
63b9f436,2022-08-01 00:00:00,1,6
63b9f436,2022-08-08 00:00:00,3,7
63b9f436,2022-08-15 00:00:00,10,8
63b9f436,2022-08-22 00:00:00,5,9
63b9f436,2022-08-29 00:00:00,,10
63b9f436,2022-09-05 00:00:00,,11
63b9f436,2022-09-12 00:00:00,,12
63b9f436,2022-09-19 00:00:00,1,13
63b9f436,2022-09-26 00:00:00,,14
63bd718f,2022-06-20 00:00:00,1,1
63bd718f,2022-06-27 00:00:00,1,2
63bd718f,2022-07-04 00:00:00,1,3
63bd718f,2022-07-11 00:00:00,2,4
63bd718f,2022-07-18 00:00:00,1,5
63bd718f,2022-07-25 00:00:00,2,6
63bd718f,2022-08-01 00:00:00,,7
63bd718f,2022-08-08 00:00:00,1,8
63bd718f,2022-08-15 00:00:00,1,9
63bd718f,2022-08-22 00:00:00,3,10
63bd718f,2022-08-29 00:00:00,,11
63bd718f,2022-09-05 00:00:00,2,12
63bd718f,2022-09-12 00:00:00,,13
63bd718f,2022-09-19 00:00:00,1,14
63bd718f,2022-09-26 00:00:00,1,15
63c7a788,2022-05-30 00:00:00,1,1
63c7a788,2022-06-06 00:00:00,1,2
63c7a788,2022-06-13 00:00:00,,3
63c7a788,2022-06-20 00:00:00,,4
63c7a788,2022-06-27 00:00:00,1,5
63c7a788,2022-07-04 00:00:00,1,6
63c7a788,2022-07-11 00:00:00,1,7
63c7a788,2022-07-18 00:00:00,1,8
63c7a788,2022-07-25 00:00:00,,9
63c7a788,2022-08-01 00:00:00,,10
63c7a788,2022-08-08 00:00:00,1,11
63c7a788,2022-08-15 00:00:00,,12
63c7a788,2022-08-22 00:00:00,,13
63c7a788,2022-08-29 00:00:00,1,14
63c7a788,2022-09-05 00:00:00,,15
63c7a788,2022-09-12 00:00:00,1,16
63c7a788,2022-09-19 00:00:00,,17
63c7a788,2022-09-26 00:00:00,,18
63e7e338,2022-06-13 00:00:00,1,1
63e7e338,2022-06-20 00:00:00,,2
63e7e338,2022-06-27 00:00:00,,3
63e7e338,2022-07-04 00:00:00,,4
63e7e338,2022-07-11 00:00:00,1,5
63e7e338,2022-07-18 00:00:00,,6
63e7e338,2022-07-25 00:00:00,,7
63e7e338,2022-08-01 00:00:00,2,8
63e7e338,2022-08-08 00:00:00,,9
63e7e338,2022-08-15 00:00:00,,10
63e7e338,2022-08-22 00:00:00,1,11
63e7e338,2022-08-29 00:00:00,,12
63e7e338,2022-09-05 00:00:00,1,13
63e7e338,2022-09-12 00:00:00,,14
63e7e338,2022-09-19 00:00:00,,15
63e7e338,2022-09-26 00:00:00,,16
63ff8505,2022-09-26 00:00:00,1,1
640d104a,2022-07-11 00:00:00,1,1
640d104a,2022-07-18 00:00:00,,2
640d104a,2022-07-25 00:00:00,,3
640d104a,2022-08-01 00:00:00,1,4
640d104a,2022-08-08 00:00:00,1,5
640d104a,2022-08-15 00:00:00,,6
640d104a,2022-08-22 00:00:00,,7
640d104a,2022-08-29 00:00:00,,8
640d104a,2022-09-05 00:00:00,1,9
640d104a,2022-09-12 00:00:00,,10
640d104a,2022-09-19 00:00:00,1,11
640d104a,2022-09-26 00:00:00,,12
64547baf,2022-05-30 00:00:00,1,1
64547baf,2022-06-06 00:00:00,,2
64547baf,2022-06-13 00:00:00,5,3
64547baf,2022-06-20 00:00:00,,4
64547baf,2022-06-27 00:00:00,4,5
64547baf,2022-07-04 00:00:00,3,6
64547baf,2022-07-11 00:00:00,2,7
64547baf,2022-07-18 00:00:00,2,8
64547baf,2022-07-25 00:00:00,1,9
64547baf,2022-08-01 00:00:00,2,10
64547baf,2022-08-08 00:00:00,2,11
64547baf,2022-08-15 00:00:00,3,12
64547baf,2022-08-22 00:00:00,2,13
64547baf,2022-08-29 00:00:00,3,14
64547baf,2022-09-05 00:00:00,4,15
64547baf,2022-09-12 00:00:00,5,16
64547baf,2022-09-19 00:00:00,1,17
64547baf,2022-09-26 00:00:00,,18
64618971,2022-05-30 00:00:00,1,1
64618971,2022-06-06 00:00:00,2,2
64618971,2022-06-13 00:00:00,1,3
64618971,2022-06-20 00:00:00,1,4
64618971,2022-06-27 00:00:00,,5
64618971,2022-07-04 00:00:00,1,6
64618971,2022-07-11 00:00:00,2,7
64618971,2022-07-18 00:00:00,1,8
64618971,2022-07-25 00:00:00,,9
64618971,2022-08-01 00:00:00,1,10
64618971,2022-08-08 00:00:00,2,11
64618971,2022-08-15 00:00:00,,12
64618971,2022-08-22 00:00:00,2,13
64618971,2022-08-29 00:00:00,2,14
64618971,2022-09-05 00:00:00,2,15
64618971,2022-09-12 00:00:00,2,16
64618971,2022-09-19 00:00:00,1,17
64618971,2022-09-26 00:00:00,1,18
647d73d0,2022-06-06 00:00:00,1,1
647d73d0,2022-06-13 00:00:00,2,2
647d73d0,2022-06-20 00:00:00,,3
647d73d0,2022-06-27 00:00:00,1,4
647d73d0,2022-07-04 00:00:00,2,5
647d73d0,2022-07-11 00:00:00,3,6
647d73d0,2022-07-18 00:00:00,2,7
647d73d0,2022-07-25 00:00:00,5,8
647d73d0,2022-08-01 00:00:00,3,9
647d73d0,2022-08-08 00:00:00,2,10
647d73d0,2022-08-15 00:00:00,4,11
647d73d0,2022-08-22 00:00:00,5,12
647d73d0,2022-08-29 00:00:00,2,13
647d73d0,2022-09-05 00:00:00,5,14
647d73d0,2022-09-12 00:00:00,2,15
647d73d0,2022-09-19 00:00:00,3,16
647d73d0,2022-09-26 00:00:00,4,17
648d6021,2022-06-20 00:00:00,1,1
648d6021,2022-06-27 00:00:00,,2
648d6021,2022-07-04 00:00:00,1,3
648d6021,2022-07-11 00:00:00,,4
648d6021,2022-07-18 00:00:00,3,5
648d6021,2022-07-25 00:00:00,,6
648d6021,2022-08-01 00:00:00,1,7
648d6021,2022-08-08 00:00:00,,8
648d6021,2022-08-15 00:00:00,,9
648d6021,2022-08-22 00:00:00,,10
648d6021,2022-08-29 00:00:00,,11
648d6021,2022-09-05 00:00:00,,12
648d6021,2022-09-12 00:00:00,,13
648d6021,2022-09-19 00:00:00,,14
648d6021,2022-09-26 00:00:00,,15
64b474e9,2022-05-30 00:00:00,2,1
64b474e9,2022-06-06 00:00:00,2,2
64b474e9,2022-06-13 00:00:00,2,3
64b474e9,2022-06-20 00:00:00,3,4
64b474e9,2022-06-27 00:00:00,1,5
64b474e9,2022-07-04 00:00:00,2,6
64b474e9,2022-07-11 00:00:00,1,7
64b474e9,2022-07-18 00:00:00,1,8
64b474e9,2022-07-25 00:00:00,1,9
64b474e9,2022-08-01 00:00:00,1,10
64b474e9,2022-08-08 00:00:00,1,11
64b474e9,2022-08-15 00:00:00,1,12
64b474e9,2022-08-22 00:00:00,2,13
64b474e9,2022-08-29 00:00:00,,14
64b474e9,2022-09-05 00:00:00,,15
64b474e9,2022-09-12 00:00:00,,16
64b474e9,2022-09-19 00:00:00,,17
64b474e9,2022-09-26 00:00:00,2,18
64d953b9,2022-06-13 00:00:00,1,1
64d953b9,2022-06-20 00:00:00,,2
64d953b9,2022-06-27 00:00:00,,3
64d953b9,2022-07-04 00:00:00,,4
64d953b9,2022-07-11 00:00:00,,5
64d953b9,2022-07-18 00:00:00,,6
64d953b9,2022-07-25 00:00:00,,7
64d953b9,2022-08-01 00:00:00,,8
64d953b9,2022-08-08 00:00:00,,9
64d953b9,2022-08-15 00:00:00,,10
64d953b9,2022-08-22 00:00:00,,11
64d953b9,2022-08-29 00:00:00,,12
64d953b9,2022-09-05 00:00:00,,13
64d953b9,2022-09-12 00:00:00,,14
64d953b9,2022-09-19 00:00:00,,15
64d953b9,2022-09-26 00:00:00,,16
653e3d16,2022-06-27 00:00:00,2,1
653e3d16,2022-07-04 00:00:00,,2
653e3d16,2022-07-11 00:00:00,1,3
653e3d16,2022-07-18 00:00:00,1,4
653e3d16,2022-07-25 00:00:00,,5
653e3d16,2022-08-01 00:00:00,,6
653e3d16,2022-08-08 00:00:00,,7
653e3d16,2022-08-15 00:00:00,1,8
653e3d16,2022-08-22 00:00:00,,9
653e3d16,2022-08-29 00:00:00,,10
653e3d16,2022-09-05 00:00:00,,11
653e3d16,2022-09-12 00:00:00,,12
653e3d16,2022-09-19 00:00:00,,13
653e3d16,2022-09-26 00:00:00,,14
655b8095,2022-05-30 00:00:00,2,1
655b8095,2022-06-06 00:00:00,2,2
655b8095,2022-06-13 00:00:00,1,3
655b8095,2022-06-20 00:00:00,2,4
655b8095,2022-06-27 00:00:00,2,5
655b8095,2022-07-04 00:00:00,2,6
655b8095,2022-07-11 00:00:00,2,7
655b8095,2022-07-18 00:00:00,3,8
655b8095,2022-07-25 00:00:00,4,9
655b8095,2022-08-01 00:00:00,5,10
655b8095,2022-08-08 00:00:00,6,11
655b8095,2022-08-15 00:00:00,1,12
655b8095,2022-08-22 00:00:00,4,13
655b8095,2022-08-29 00:00:00,1,14
655b8095,2022-09-05 00:00:00,1,15
655b8095,2022-09-12 00:00:00,1,16
655b8095,2022-09-19 00:00:00,,17
655b8095,2022-09-26 00:00:00,1,18
65ac0726,2022-06-20 00:00:00,1,1
65ac0726,2022-06-27 00:00:00,,2
65ac0726,2022-07-04 00:00:00,,3
65ac0726,2022-07-11 00:00:00,2,4
65ac0726,2022-07-18 00:00:00,1,5
65ac0726,2022-07-25 00:00:00,,6
65ac0726,2022-08-01 00:00:00,,7
65ac0726,2022-08-08 00:00:00,1,8
65ac0726,2022-08-15 00:00:00,1,9
65ac0726,2022-08-22 00:00:00,,10
65ac0726,2022-08-29 00:00:00,1,11
65ac0726,2022-09-05 00:00:00,2,12
65ac0726,2022-09-12 00:00:00,1,13
65ac0726,2022-09-19 00:00:00,,14
65ac0726,2022-09-26 00:00:00,1,15
65e58af4,2022-06-27 00:00:00,2,1
65e58af4,2022-07-04 00:00:00,,2
65e58af4,2022-07-11 00:00:00,3,3
65e58af4,2022-07-18 00:00:00,,4
65e58af4,2022-07-25 00:00:00,1,5
65e58af4,2022-08-01 00:00:00,,6
65e58af4,2022-08-08 00:00:00,1,7
65e58af4,2022-08-15 00:00:00,1,8
65e58af4,2022-08-22 00:00:00,,9
65e58af4,2022-08-29 00:00:00,,10
65e58af4,2022-09-05 00:00:00,1,11
65e58af4,2022-09-12 00:00:00,,12
65e58af4,2022-09-19 00:00:00,,13
65e58af4,2022-09-26 00:00:00,,14
65ec3783,2022-06-06 00:00:00,1,1
65ec3783,2022-06-13 00:00:00,1,2
65ec3783,2022-06-20 00:00:00,,3
65ec3783,2022-06-27 00:00:00,1,4
65ec3783,2022-07-04 00:00:00,,5
65ec3783,2022-07-11 00:00:00,1,6
65ec3783,2022-07-18 00:00:00,1,7
65ec3783,2022-07-25 00:00:00,,8
65ec3783,2022-08-01 00:00:00,1,9
65ec3783,2022-08-08 00:00:00,,10
65ec3783,2022-08-15 00:00:00,1,11
65ec3783,2022-08-22 00:00:00,,12
65ec3783,2022-08-29 00:00:00,1,13
65ec3783,2022-09-05 00:00:00,1,14
65ec3783,2022-09-12 00:00:00,,15
65ec3783,2022-09-19 00:00:00,1,16
65ec3783,2022-09-26 00:00:00,,17
660862c0,2022-05-30 00:00:00,1,1
660862c0,2022-06-06 00:00:00,,2
660862c0,2022-06-13 00:00:00,,3
660862c0,2022-06-20 00:00:00,1,4
660862c0,2022-06-27 00:00:00,,5
660862c0,2022-07-04 00:00:00,,6
660862c0,2022-07-11 00:00:00,,7
660862c0,2022-07-18 00:00:00,,8
660862c0,2022-07-25 00:00:00,1,9
660862c0,2022-08-01 00:00:00,1,10
660862c0,2022-08-08 00:00:00,1,11
660862c0,2022-08-15 00:00:00,1,12
660862c0,2022-08-22 00:00:00,1,13
660862c0,2022-08-29 00:00:00,,14
660862c0,2022-09-05 00:00:00,1,15
660862c0,2022-09-12 00:00:00,,16
660862c0,2022-09-19 00:00:00,1,17
660862c0,2022-09-26 00:00:00,,18
664748a3,2022-06-06 00:00:00,1,1
664748a3,2022-06-13 00:00:00,,2
664748a3,2022-06-20 00:00:00,1,3
664748a3,2022-06-27 00:00:00,,4
664748a3,2022-07-04 00:00:00,,5
664748a3,2022-07-11 00:00:00,,6
664748a3,2022-07-18 00:00:00,,7
664748a3,2022-07-25 00:00:00,1,8
664748a3,2022-08-01 00:00:00,,9
664748a3,2022-08-08 00:00:00,,10
664748a3,2022-08-15 00:00:00,1,11
664748a3,2022-08-22 00:00:00,,12
664748a3,2022-08-29 00:00:00,1,13
664748a3,2022-09-05 00:00:00,,14
664748a3,2022-09-12 00:00:00,2,15
664748a3,2022-09-19 00:00:00,,16
664748a3,2022-09-26 00:00:00,1,17
6691c022,2022-07-04 00:00:00,2,1
6691c022,2022-07-11 00:00:00,1,2
6691c022,2022-07-18 00:00:00,,3
6691c022,2022-07-25 00:00:00,1,4
6691c022,2022-08-01 00:00:00,1,5
6691c022,2022-08-08 00:00:00,,6
6691c022,2022-08-15 00:00:00,,7
6691c022,2022-08-22 00:00:00,,8
6691c022,2022-08-29 00:00:00,,9
6691c022,2022-09-05 00:00:00,,10
6691c022,2022-09-12 00:00:00,1,11
6691c022,2022-09-19 00:00:00,2,12
6691c022,2022-09-26 00:00:00,1,13
66b45d71,2022-07-04 00:00:00,1,1
66b45d71,2022-07-11 00:00:00,,2
66b45d71,2022-07-18 00:00:00,,3
66b45d71,2022-07-25 00:00:00,,4
66b45d71,2022-08-01 00:00:00,,5
66b45d71,2022-08-08 00:00:00,,6
66b45d71,2022-08-15 00:00:00,,7
66b45d71,2022-08-22 00:00:00,,8
66b45d71,2022-08-29 00:00:00,,9
66b45d71,2022-09-05 00:00:00,,10
66b45d71,2022-09-12 00:00:00,,11
66b45d71,2022-09-19 00:00:00,,12
66b45d71,2022-09-26 00:00:00,,13
66bb6fe2,2022-06-06 00:00:00,3,1
66bb6fe2,2022-06-13 00:00:00,2,2
66bb6fe2,2022-06-20 00:00:00,,3
66bb6fe2,2022-06-27 00:00:00,,4
66bb6fe2,2022-07-04 00:00:00,1,5
66bb6fe2,2022-07-11 00:00:00,,6
66bb6fe2,2022-07-18 00:00:00,4,7
66bb6fe2,2022-07-25 00:00:00,,8
66bb6fe2,2022-08-01 00:00:00,1,9
66bb6fe2,2022-08-08 00:00:00,,10
66bb6fe2,2022-08-15 00:00:00,,11
66bb6fe2,2022-08-22 00:00:00,2,12
66bb6fe2,2022-08-29 00:00:00,1,13
66bb6fe2,2022-09-05 00:00:00,2,14
66bb6fe2,2022-09-12 00:00:00,,15
66bb6fe2,2022-09-19 00:00:00,3,16
66bb6fe2,2022-09-26 00:00:00,1,17
67463a48,2022-06-20 00:00:00,2,1
67463a48,2022-06-27 00:00:00,,2
67463a48,2022-07-04 00:00:00,,3
67463a48,2022-07-11 00:00:00,,4
67463a48,2022-07-18 00:00:00,1,5
67463a48,2022-07-25 00:00:00,1,6
67463a48,2022-08-01 00:00:00,1,7
67463a48,2022-08-08 00:00:00,,8
67463a48,2022-08-15 00:00:00,,9
67463a48,2022-08-22 00:00:00,1,10
67463a48,2022-08-29 00:00:00,1,11
67463a48,2022-09-05 00:00:00,,12
67463a48,2022-09-12 00:00:00,1,13
67463a48,2022-09-19 00:00:00,,14
67463a48,2022-09-26 00:00:00,,15
6748b5fa,2022-06-20 00:00:00,1,1
6748b5fa,2022-06-27 00:00:00,1,2
6748b5fa,2022-07-04 00:00:00,1,3
6748b5fa,2022-07-11 00:00:00,,4
6748b5fa,2022-07-18 00:00:00,1,5
6748b5fa,2022-07-25 00:00:00,1,6
6748b5fa,2022-08-01 00:00:00,,7
6748b5fa,2022-08-08 00:00:00,,8
6748b5fa,2022-08-15 00:00:00,2,9
6748b5fa,2022-08-22 00:00:00,,10
6748b5fa,2022-08-29 00:00:00,,11
6748b5fa,2022-09-05 00:00:00,,12
6748b5fa,2022-09-12 00:00:00,,13
6748b5fa,2022-09-19 00:00:00,,14
6748b5fa,2022-09-26 00:00:00,,15
67846f75,2022-05-30 00:00:00,1,1
67846f75,2022-06-06 00:00:00,,2
67846f75,2022-06-13 00:00:00,1,3
67846f75,2022-06-20 00:00:00,1,4
67846f75,2022-06-27 00:00:00,,5
67846f75,2022-07-04 00:00:00,1,6
67846f75,2022-07-11 00:00:00,,7
67846f75,2022-07-18 00:00:00,,8
67846f75,2022-07-25 00:00:00,2,9
67846f75,2022-08-01 00:00:00,,10
67846f75,2022-08-08 00:00:00,,11
67846f75,2022-08-15 00:00:00,1,12
67846f75,2022-08-22 00:00:00,1,13
67846f75,2022-08-29 00:00:00,,14
67846f75,2022-09-05 00:00:00,,15
67846f75,2022-09-12 00:00:00,1,16
67846f75,2022-09-19 00:00:00,1,17
67846f75,2022-09-26 00:00:00,,18
67a791e5,2022-05-30 00:00:00,1,1
67a791e5,2022-06-06 00:00:00,1,2
67a791e5,2022-06-13 00:00:00,1,3
67a791e5,2022-06-20 00:00:00,1,4
67a791e5,2022-06-27 00:00:00,1,5
67a791e5,2022-07-04 00:00:00,,6
67a791e5,2022-07-11 00:00:00,1,7
67a791e5,2022-07-18 00:00:00,,8
67a791e5,2022-07-25 00:00:00,2,9
67a791e5,2022-08-01 00:00:00,,10
67a791e5,2022-08-08 00:00:00,,11
67a791e5,2022-08-15 00:00:00,2,12
67a791e5,2022-08-22 00:00:00,,13
67a791e5,2022-08-29 00:00:00,,14
67a791e5,2022-09-05 00:00:00,2,15
67a791e5,2022-09-12 00:00:00,,16
67a791e5,2022-09-19 00:00:00,,17
67a791e5,2022-09-26 00:00:00,,18
67b33dcf,2022-05-30 00:00:00,1,1
67b33dcf,2022-06-06 00:00:00,1,2
67b33dcf,2022-06-13 00:00:00,1,3
67b33dcf,2022-06-20 00:00:00,,4
67b33dcf,2022-06-27 00:00:00,,5
67b33dcf,2022-07-04 00:00:00,,6
67b33dcf,2022-07-11 00:00:00,2,7
67b33dcf,2022-07-18 00:00:00,1,8
67b33dcf,2022-07-25 00:00:00,,9
67b33dcf,2022-08-01 00:00:00,,10
67b33dcf,2022-08-08 00:00:00,1,11
67b33dcf,2022-08-15 00:00:00,,12
67b33dcf,2022-08-22 00:00:00,1,13
67b33dcf,2022-08-29 00:00:00,,14
67b33dcf,2022-09-05 00:00:00,2,15
67b33dcf,2022-09-12 00:00:00,,16
67b33dcf,2022-09-19 00:00:00,,17
67b33dcf,2022-09-26 00:00:00,,18
67b45010,2022-05-30 00:00:00,2,1
67b45010,2022-06-06 00:00:00,,2
67b45010,2022-06-13 00:00:00,,3
67b45010,2022-06-20 00:00:00,,4
67b45010,2022-06-27 00:00:00,,5
67b45010,2022-07-04 00:00:00,1,6
67b45010,2022-07-11 00:00:00,2,7
67b45010,2022-07-18 00:00:00,1,8
67b45010,2022-07-25 00:00:00,,9
67b45010,2022-08-01 00:00:00,,10
67b45010,2022-08-08 00:00:00,,11
67b45010,2022-08-15 00:00:00,1,12
67b45010,2022-08-22 00:00:00,4,13
67b45010,2022-08-29 00:00:00,1,14
67b45010,2022-09-05 00:00:00,,15
67b45010,2022-09-12 00:00:00,,16
67b45010,2022-09-19 00:00:00,,17
67b45010,2022-09-26 00:00:00,,18
67bcebf6,2022-06-13 00:00:00,1,1
67bcebf6,2022-06-20 00:00:00,,2
67bcebf6,2022-06-27 00:00:00,,3
67bcebf6,2022-07-04 00:00:00,,4
67bcebf6,2022-07-11 00:00:00,,5
67bcebf6,2022-07-18 00:00:00,,6
67bcebf6,2022-07-25 00:00:00,,7
67bcebf6,2022-08-01 00:00:00,,8
67bcebf6,2022-08-08 00:00:00,1,9
67bcebf6,2022-08-15 00:00:00,,10
67bcebf6,2022-08-22 00:00:00,,11
67bcebf6,2022-08-29 00:00:00,,12
67bcebf6,2022-09-05 00:00:00,,13
67bcebf6,2022-09-12 00:00:00,,14
67bcebf6,2022-09-19 00:00:00,,15
67bcebf6,2022-09-26 00:00:00,,16
67d7884c,2022-06-20 00:00:00,1,1
67d7884c,2022-06-27 00:00:00,,2
67d7884c,2022-07-04 00:00:00,,3
67d7884c,2022-07-11 00:00:00,,4
67d7884c,2022-07-18 00:00:00,,5
67d7884c,2022-07-25 00:00:00,,6
67d7884c,2022-08-01 00:00:00,,7
67d7884c,2022-08-08 00:00:00,,8
67d7884c,2022-08-15 00:00:00,,9
67d7884c,2022-08-22 00:00:00,,10
67d7884c,2022-08-29 00:00:00,,11
67d7884c,2022-09-05 00:00:00,,12
67d7884c,2022-09-12 00:00:00,,13
67d7884c,2022-09-19 00:00:00,,14
67d7884c,2022-09-26 00:00:00,,15
67e91493,2022-05-30 00:00:00,1,1
67e91493,2022-06-06 00:00:00,,2
67e91493,2022-06-13 00:00:00,,3
67e91493,2022-06-20 00:00:00,,4
67e91493,2022-06-27 00:00:00,,5
67e91493,2022-07-04 00:00:00,2,6
67e91493,2022-07-11 00:00:00,,7
67e91493,2022-07-18 00:00:00,2,8
67e91493,2022-07-25 00:00:00,,9
67e91493,2022-08-01 00:00:00,2,10
67e91493,2022-08-08 00:00:00,,11
67e91493,2022-08-15 00:00:00,1,12
67e91493,2022-08-22 00:00:00,3,13
67e91493,2022-08-29 00:00:00,,14
67e91493,2022-09-05 00:00:00,,15
67e91493,2022-09-12 00:00:00,,16
67e91493,2022-09-19 00:00:00,,17
67e91493,2022-09-26 00:00:00,,18
68458c1f,2022-06-20 00:00:00,2,1
68458c1f,2022-06-27 00:00:00,,2
68458c1f,2022-07-04 00:00:00,1,3
68458c1f,2022-07-11 00:00:00,2,4
68458c1f,2022-07-18 00:00:00,1,5
68458c1f,2022-07-25 00:00:00,,6
68458c1f,2022-08-01 00:00:00,1,7
68458c1f,2022-08-08 00:00:00,,8
68458c1f,2022-08-15 00:00:00,2,9
68458c1f,2022-08-22 00:00:00,,10
68458c1f,2022-08-29 00:00:00,1,11
68458c1f,2022-09-05 00:00:00,1,12
68458c1f,2022-09-12 00:00:00,,13
68458c1f,2022-09-19 00:00:00,,14
68458c1f,2022-09-26 00:00:00,1,15
684e8f09,2022-06-27 00:00:00,1,1
684e8f09,2022-07-04 00:00:00,,2
684e8f09,2022-07-11 00:00:00,1,3
684e8f09,2022-07-18 00:00:00,1,4
684e8f09,2022-07-25 00:00:00,,5
684e8f09,2022-08-01 00:00:00,,6
684e8f09,2022-08-08 00:00:00,,7
684e8f09,2022-08-15 00:00:00,,8
684e8f09,2022-08-22 00:00:00,,9
684e8f09,2022-08-29 00:00:00,,10
684e8f09,2022-09-05 00:00:00,1,11
684e8f09,2022-09-12 00:00:00,,12
684e8f09,2022-09-19 00:00:00,,13
684e8f09,2022-09-26 00:00:00,,14
686123e6,2022-06-06 00:00:00,1,1
686123e6,2022-06-13 00:00:00,1,2
686123e6,2022-06-20 00:00:00,2,3
686123e6,2022-06-27 00:00:00,,4
686123e6,2022-07-04 00:00:00,2,5
686123e6,2022-07-11 00:00:00,3,6
686123e6,2022-07-18 00:00:00,2,7
686123e6,2022-07-25 00:00:00,1,8
686123e6,2022-08-01 00:00:00,2,9
686123e6,2022-08-08 00:00:00,2,10
686123e6,2022-08-15 00:00:00,,11
686123e6,2022-08-22 00:00:00,1,12
686123e6,2022-08-29 00:00:00,,13
686123e6,2022-09-05 00:00:00,,14
686123e6,2022-09-12 00:00:00,,15
686123e6,2022-09-19 00:00:00,,16
686123e6,2022-09-26 00:00:00,,17
6865aa7a,2022-05-30 00:00:00,2,1
6865aa7a,2022-06-06 00:00:00,35,2
6865aa7a,2022-06-13 00:00:00,16,3
6865aa7a,2022-06-20 00:00:00,,4
6865aa7a,2022-06-27 00:00:00,,5
6865aa7a,2022-07-04 00:00:00,,6
6865aa7a,2022-07-11 00:00:00,,7
6865aa7a,2022-07-18 00:00:00,,8
6865aa7a,2022-07-25 00:00:00,,9
6865aa7a,2022-08-01 00:00:00,,10
6865aa7a,2022-08-08 00:00:00,,11
6865aa7a,2022-08-15 00:00:00,,12
6865aa7a,2022-08-22 00:00:00,,13
6865aa7a,2022-08-29 00:00:00,,14
6865aa7a,2022-09-05 00:00:00,,15
6865aa7a,2022-09-12 00:00:00,,16
6865aa7a,2022-09-19 00:00:00,,17
6865aa7a,2022-09-26 00:00:00,,18
68773753,2022-06-13 00:00:00,2,1
68773753,2022-06-20 00:00:00,,2
68773753,2022-06-27 00:00:00,1,3
68773753,2022-07-04 00:00:00,1,4
68773753,2022-07-11 00:00:00,1,5
68773753,2022-07-18 00:00:00,3,6
68773753,2022-07-25 00:00:00,,7
68773753,2022-08-01 00:00:00,,8
68773753,2022-08-08 00:00:00,2,9
68773753,2022-08-15 00:00:00,,10
68773753,2022-08-22 00:00:00,,11
68773753,2022-08-29 00:00:00,,12
68773753,2022-09-05 00:00:00,,13
68773753,2022-09-12 00:00:00,1,14
68773753,2022-09-19 00:00:00,2,15
68773753,2022-09-26 00:00:00,,16
6894a062,2022-05-30 00:00:00,3793,1
6894a062,2022-06-06 00:00:00,5169,2
6894a062,2022-06-13 00:00:00,4465,3
6894a062,2022-06-20 00:00:00,4652,4
6894a062,2022-06-27 00:00:00,4661,5
6894a062,2022-07-04 00:00:00,4711,6
6894a062,2022-07-11 00:00:00,5523,7
6894a062,2022-07-18 00:00:00,5081,8
6894a062,2022-07-25 00:00:00,5050,9
6894a062,2022-08-01 00:00:00,5171,10
6894a062,2022-08-08 00:00:00,5408,11
6894a062,2022-08-15 00:00:00,2794,12
6894a062,2022-08-22 00:00:00,2490,13
6894a062,2022-08-29 00:00:00,2365,14
6894a062,2022-09-05 00:00:00,2458,15
6894a062,2022-09-12 00:00:00,2402,16
6894a062,2022-09-19 00:00:00,2263,17
6894a062,2022-09-26 00:00:00,1296,18
6897d182,2022-05-30 00:00:00,1,1
6897d182,2022-06-06 00:00:00,2,2
6897d182,2022-06-13 00:00:00,2,3
6897d182,2022-06-20 00:00:00,1,4
6897d182,2022-06-27 00:00:00,,5
6897d182,2022-07-04 00:00:00,4,6
6897d182,2022-07-11 00:00:00,1,7
6897d182,2022-07-18 00:00:00,2,8
6897d182,2022-07-25 00:00:00,2,9
6897d182,2022-08-01 00:00:00,,10
6897d182,2022-08-08 00:00:00,4,11
6897d182,2022-08-15 00:00:00,1,12
6897d182,2022-08-22 00:00:00,,13
6897d182,2022-08-29 00:00:00,1,14
6897d182,2022-09-05 00:00:00,1,15
6897d182,2022-09-12 00:00:00,2,16
6897d182,2022-09-19 00:00:00,,17
